date,season,team,opponent,team_score,opp_score,wteam,lteam,home_away,result,team_win_pct,team_win_streak,team_loss_streak,team_wins,team_losses,team_record
5/29/22,2022,NYN,PHI,5,4,NYN,PHI,home,W,0.645833333,2,0,31,17,31-17
5/30/22,2022,NYN,WAS,13,5,NYN,WAS,home,W,0.653061224,3,0,32,17,32-17
5/31/22,2022,NYN,WAS,10,0,NYN,WAS,home,W,0.66,4,0,33,17,33-17
6/1/22,2022,NYN,WAS,5,0,NYN,WAS,home,W,0.666666667,5,0,34,17,34-17
6/2/22,2022,NYN,LAN,0,2,LAN,NYN,away,L,0.673076923,6,0,35,17,35-17
6/3/22,2022,NYN,LAN,1,6,LAN,NYN,away,L,0.660377358,0,1,35,18,35-18
6/4/22,2022,NYN,LAN,9,4,NYN,LAN,away,W,0.648148148,0,2,35,19,35-19
6/5/22,2022,NYN,LAN,5,4,NYN,LAN,away,W,0.654545455,1,0,36,19,36-19
6/6/22,2022,NYN,SDN,11,5,NYN,SDN,away,W,0.660714286,2,0,37,19,37-19
6/7/22,2022,NYN,SDN,0,7,SDN,NYN,away,L,0.666666667,3,0,38,19,38-19
6/8/22,2022,NYN,SDN,2,13,SDN,NYN,away,L,0.655172414,0,1,38,20,38-20
6/10/22,2022,NYN,ANA,7,3,NYN,ANA,away,W,0.644067797,0,2,38,21,38-21
6/11/22,2022,NYN,ANA,6,11,ANA,NYN,away,L,0.65,1,0,39,21,39-21
6/12/22,2022,NYN,ANA,4,1,NYN,ANA,away,W,0.639344262,0,1,39,22,39-22
6/14/22,2022,NYN,MIL,4,0,NYN,MIL,home,W,0.64516129,1,0,40,22,40-22
6/15/22,2022,NYN,MIL,2,10,MIL,NYN,home,L,0.650793651,2,0,41,22,41-22
6/16/22,2022,NYN,MIL,5,4,NYN,MIL,home,W,0.640625,0,1,41,23,41-23
6/17/22,2022,NYN,MIA,10,4,NYN,MIA,home,W,0.646153846,1,0,42,23,42-23
6/18/22,2022,NYN,MIA,3,2,NYN,MIA,home,W,0.651515152,2,0,43,23,43-23
6/19/22,2022,NYN,MIA,2,6,MIA,NYN,home,L,0.656716418,3,0,44,23,44-23
6/20/22,2022,NYN,MIA,6,0,NYN,MIA,home,W,0.647058824,0,1,44,24,44-24
6/21/22,2022,NYN,HOU,2,8,HOU,NYN,away,L,0.652173913,1,0,45,24,45-24
6/22/22,2022,NYN,HOU,3,5,HOU,NYN,away,L,0.642857143,0,1,45,25,45-25
6/24/22,2022,NYN,MIA,5,3,NYN,MIA,away,W,0.633802817,0,2,45,26,45-26
6/25/22,2022,NYN,MIA,5,3,NYN,MIA,away,W,0.638888889,1,0,46,26,46-26
6/26/22,2022,NYN,MIA,2,3,MIA,NYN,away,L,0.643835616,2,0,47,26,47-26
6/28/22,2022,NYN,HOU,1,9,HOU,NYN,home,L,0.635135135,0,1,47,27,47-27
6/29/22,2022,NYN,HOU,0,2,HOU,NYN,home,L,0.626666667,0,2,47,28,47-28
7/1/22,2022,NYN,TEX,4,3,NYN,TEX,home,W,0.618421053,0,3,47,29,47-29
7/2/22,2022,NYN,TEX,3,7,TEX,NYN,home,L,0.623376623,1,0,48,29,48-29
7/3/22,2022,NYN,TEX,4,1,NYN,TEX,home,W,0.615384615,0,1,48,30,48-30
7/4/22,2022,NYN,CIN,7,4,NYN,CIN,away,W,0.620253165,1,0,49,30,49-30
7/5/22,2022,NYN,CIN,0,1,CIN,NYN,away,L,0.625,2,0,50,30,50-30
7/6/22,2022,NYN,CIN,8,3,NYN,CIN,away,W,0.617283951,0,1,50,31,50-31
7/7/22,2022,NYN,MIA,10,0,NYN,MIA,home,W,0.62195122,1,0,51,31,51-31
7/8/22,2022,NYN,MIA,2,5,MIA,NYN,home,L,0.626506024,2,0,52,31,52-31
7/9/22,2022,NYN,MIA,5,4,NYN,MIA,home,W,0.619047619,0,1,52,32,52-32
7/10/22,2022,NYN,MIA,0,2,MIA,NYN,home,L,0.623529412,1,0,53,32,53-32
7/11/22,2022,NYN,ATL,4,1,NYN,ATL,away,W,0.61627907,0,1,53,33,53-33
7/12/22,2022,NYN,ATL,1,4,ATL,NYN,away,L,0.620689655,1,0,54,33,54-33
7/13/22,2022,NYN,ATL,7,3,NYN,ATL,away,W,0.613636364,0,1,54,34,54-34
7/14/22,2022,NYN,CHN,8,0,NYN,CHN,away,W,0.617977528,1,0,55,34,55-34
7/16/22,2022,NYN,CHN,2,1,NYN,CHN,away,W,0.622222222,2,0,56,34,56-34
7/16/22,2022,NYN,CHN,4,3,NYN,CHN,away,W,0.626373626,3,0,57,34,57-34
7/17/22,2022,NYN,CHN,2,3,CHN,NYN,away,L,0.630434783,4,0,58,34,58-34
7/22/22,2022,NYN,SDN,1,4,SDN,NYN,home,L,0.623655914,0,1,58,35,58-35
7/23/22,2022,NYN,SDN,1,2,SDN,NYN,home,L,0.617021277,0,2,58,36,58-36
7/24/22,2022,NYN,SDN,8,5,NYN,SDN,home,W,0.610526316,0,3,58,37,58-37
7/26/22,2022,NYN,NYA,6,3,NYN,NYA,home,W,0.614583333,1,0,59,37,59-37
7/27/22,2022,NYN,NYA,3,2,NYN,NYA,home,W,0.618556701,2,0,60,37,60-37
7/29/22,2022,NYN,MIA,6,4,NYN,MIA,away,W,0.62244898,3,0,61,37,61-37
7/30/22,2022,NYN,MIA,4,0,NYN,MIA,away,W,0.626262626,4,0,62,37,62-37
7/31/22,2022,NYN,MIA,9,3,NYN,MIA,away,W,0.63,5,0,63,37,63-37
8/1/22,2022,NYN,WAS,7,3,NYN,WAS,away,W,0.633663366,6,0,64,37,64-37
8/2/22,2022,NYN,WAS,1,5,WAS,NYN,away,L,0.637254902,7,0,65,37,65-37
8/3/22,2022,NYN,WAS,9,5,NYN,WAS,away,W,0.631067961,0,1,65,38,65-38
8/4/22,2022,NYN,ATL,6,4,NYN,ATL,home,W,0.634615385,1,0,66,38,66-38
8/5/22,2022,NYN,ATL,6,9,ATL,NYN,home,L,0.638095238,2,0,67,38,67-38
8/6/22,2022,NYN,ATL,8,5,NYN,ATL,home,W,0.632075472,0,1,67,39,67-39
8/6/22,2022,NYN,ATL,6,2,NYN,ATL,home,W,0.635514019,1,0,68,39,68-39
8/7/22,2022,NYN,ATL,5,2,NYN,ATL,home,W,0.638888889,2,0,69,39,69-39
8/8/22,2022,NYN,CIN,5,1,NYN,CIN,home,W,0.642201835,3,0,70,39,70-39
8/9/22,2022,NYN,CIN,6,2,NYN,CIN,home,W,0.645454545,4,0,71,39,71-39
8/10/22,2022,NYN,CIN,10,2,NYN,CIN,home,W,0.648648649,5,0,72,39,72-39
8/12/22,2022,NYN,PHI,1,2,PHI,NYN,home,L,0.651785714,6,0,73,39,73-39
8/13/22,2022,NYN,PHI,1,0,NYN,PHI,home,W,0.646017699,0,1,73,40,73-40
8/14/22,2022,NYN,PHI,6,0,NYN,PHI,home,W,0.649122807,1,0,74,40,74-40
8/15/22,2022,NYN,ATL,1,13,ATL,NYN,away,L,0.652173913,2,0,75,40,75-40
8/16/22,2022,NYN,ATL,0,5,ATL,NYN,away,L,0.646551724,0,1,75,41,75-41
8/17/22,2022,NYN,ATL,9,7,NYN,ATL,away,W,0.641025641,0,2,75,42,75-42
8/18/22,2022,NYN,ATL,2,3,ATL,NYN,away,L,0.644067797,1,0,76,42,76-42
8/19/22,2022,NYN,PHI,7,2,NYN,PHI,away,W,0.638655462,0,1,76,43,76-43
8/20/22,2022,NYN,PHI,8,2,NYN,PHI,away,W,0.641666667,1,0,77,43,77-43
8/20/22,2022,NYN,PHI,1,4,PHI,NYN,away,L,0.644628099,2,0,78,43,78-43
8/21/22,2022,NYN,PHI,10,9,NYN,PHI,away,W,0.639344262,0,1,78,44,78-44
8/22/22,2022,NYN,NYA,2,4,NYA,NYN,away,L,0.642276423,1,0,79,44,79-44
8/23/22,2022,NYN,NYA,2,4,NYA,NYN,away,L,0.637096774,0,1,79,45,79-45
8/25/22,2022,NYN,COL,3,1,NYN,COL,home,W,0.632,0,2,79,46,79-46
8/26/22,2022,NYN,COL,7,6,NYN,COL,home,W,0.634920635,1,0,80,46,80-46
8/27/22,2022,NYN,COL,3,0,NYN,COL,home,W,0.637795276,2,0,81,46,81-46
8/28/22,2022,NYN,COL,0,1,COL,NYN,home,L,0.640625,3,0,82,46,82-46
8/30/22,2022,NYN,LAN,3,4,LAN,NYN,home,L,0.635658915,0,1,82,47,82-47
8/31/22,2022,NYN,LAN,2,1,NYN,LAN,home,W,0.630769231,0,2,82,48,82-48
9/1/22,2022,NYN,LAN,5,3,NYN,LAN,home,W,0.633587786,1,0,83,48,83-48
9/2/22,2022,NYN,WAS,7,3,NYN,WAS,home,W,0.636363636,2,0,84,48,84-48
9/3/22,2022,NYN,WAS,1,7,WAS,NYN,home,L,0.639097744,3,0,85,48,85-48
9/4/22,2022,NYN,WAS,1,7,WAS,NYN,home,L,0.634328358,0,1,85,49,85-49
9/6/22,2022,NYN,PIT,2,8,PIT,NYN,away,L,0.62962963,0,2,85,50,85-50
9/7/22,2022,NYN,PIT,5,1,NYN,PIT,away,W,0.625,0,3,85,51,85-51
9/7/22,2022,NYN,PIT,10,0,NYN,PIT,away,W,0.627737226,1,0,86,51,86-51
9/9/22,2022,NYN,MIA,3,6,MIA,NYN,away,L,0.630434783,2,0,87,51,87-51
9/10/22,2022,NYN,MIA,11,3,NYN,MIA,away,W,0.625899281,0,1,87,52,87-52
9/11/22,2022,NYN,MIA,9,3,NYN,MIA,away,W,0.628571429,1,0,88,52,88-52
9/12/22,2022,NYN,CHN,2,5,CHN,NYN,home,L,0.631205674,2,0,89,52,89-52
9/13/22,2022,NYN,CHN,1,4,CHN,NYN,home,L,0.626760563,0,1,89,53,89-53
9/14/22,2022,NYN,CHN,3,6,CHN,NYN,home,L,0.622377622,0,2,89,54,89-54
9/15/22,2022,NYN,PIT,7,1,NYN,PIT,home,W,0.618055556,0,3,89,55,89-55
9/16/22,2022,NYN,PIT,4,3,NYN,PIT,home,W,0.620689655,1,0,90,55,90-55
9/17/22,2022,NYN,PIT,5,1,NYN,PIT,home,W,0.623287671,2,0,91,55,91-55
9/18/22,2022,NYN,PIT,7,3,NYN,PIT,home,W,0.62585034,3,0,92,55,92-55
9/19/22,2022,NYN,MIL,7,2,NYN,MIL,away,W,0.628378378,4,0,93,55,93-55
9/20/22,2022,NYN,MIL,7,5,NYN,MIL,away,W,0.630872483,5,0,94,55,94-55
9/21/22,2022,NYN,MIL,0,6,MIL,NYN,away,L,0.633333333,6,0,95,55,95-55
9/23/22,2022,NYN,OAK,9,2,NYN,OAK,away,W,0.629139073,0,1,95,56,95-56
9/24/22,2022,NYN,OAK,4,10,OAK,NYN,away,L,0.631578947,1,0,96,56,96-56
9/25/22,2022,NYN,OAK,13,4,NYN,OAK,away,W,0.62745098,0,1,96,57,96-57
9/27/22,2022,NYN,MIA,4,6,MIA,NYN,home,L,0.62987013,1,0,97,57,97-57
9/28/22,2022,NYN,MIA,5,4,NYN,MIA,home,W,0.625806452,0,1,97,58,97-58
9/30/22,2022,NYN,ATL,2,5,ATL,NYN,away,L,0.628205128,1,0,98,58,98-58
10/1/22,2022,NYN,ATL,2,4,ATL,NYN,away,L,0.624203822,0,1,98,59,98-59
10/2/22,2022,NYN,ATL,3,5,ATL,NYN,away,L,0.620253165,0,2,98,60,98-60
10/4/22,2022,NYN,WAS,4,2,NYN,WAS,home,W,0.616352201,0,3,98,61,98-61
10/4/22,2022,NYN,WAS,8,0,NYN,WAS,home,W,0.61875,1,0,99,61,99-61
10/5/22,2022,NYN,WAS,9,2,NYN,WAS,home,W,0.621118012,2,0,100,61,100-61
3/30/23,2023,NYN,MIA,5,3,NYN,MIA,away,W,,0,0,0,0,0-0
3/31/23,2023,NYN,MIA,1,2,MIA,NYN,away,L,1,1,0,1,0,1-0
4/1/23,2023,NYN,MIA,6,2,NYN,MIA,away,W,0.5,0,1,1,1,1-1
4/2/23,2023,NYN,MIA,5,1,NYN,MIA,away,W,0.666666667,1,0,2,1,2-1
4/3/23,2023,NYN,MIL,0,10,MIL,NYN,away,L,0.75,2,0,3,1,3-1
4/4/23,2023,NYN,MIL,0,9,MIL,NYN,away,L,0.6,0,1,3,2,3-2
4/5/23,2023,NYN,MIL,6,7,MIL,NYN,away,L,0.5,0,2,3,3,3-3
4/7/23,2023,NYN,MIA,9,3,NYN,MIA,home,W,0.428571429,0,3,3,4,3-4
4/8/23,2023,NYN,MIA,5,2,NYN,MIA,home,W,0.5,1,0,4,4,4-4
4/9/23,2023,NYN,MIA,2,7,MIA,NYN,home,L,0.555555556,2,0,5,4,5-4
4/10/23,2023,NYN,SDN,5,0,NYN,SDN,home,W,0.5,0,1,5,5,5-5
4/11/23,2023,NYN,SDN,2,4,SDN,NYN,home,L,0.545454545,1,0,6,5,6-5
4/12/23,2023,NYN,SDN,5,2,NYN,SDN,home,W,0.5,0,1,6,6,6-6
4/14/23,2023,NYN,OAK,17,6,NYN,OAK,away,W,0.538461538,1,0,7,6,7-6
4/15/23,2023,NYN,OAK,3,2,NYN,OAK,away,W,0.571428571,2,0,8,6,8-6
4/16/23,2023,NYN,OAK,4,3,NYN,OAK,away,W,0.6,3,0,9,6,9-6
4/17/23,2023,NYN,LAN,8,6,NYN,LAN,away,W,0.625,4,0,10,6,10-6
4/18/23,2023,NYN,LAN,0,5,LAN,NYN,away,L,0.647058824,5,0,11,6,11-6
4/19/23,2023,NYN,LAN,5,3,NYN,LAN,away,W,0.611111111,0,1,11,7,11-7
4/20/23,2023,NYN,SFN,9,4,NYN,SFN,away,W,0.631578947,1,0,12,7,12-7
4/21/23,2023,NYN,SFN,7,0,NYN,SFN,away,W,0.65,2,0,13,7,13-7
4/22/23,2023,NYN,SFN,4,7,SFN,NYN,away,L,0.666666667,3,0,14,7,14-7
4/23/23,2023,NYN,SFN,4,5,SFN,NYN,away,L,0.636363636,0,1,14,8,14-8
4/25/23,2023,NYN,WAS,0,5,WAS,NYN,home,L,0.608695652,0,2,14,9,14-9
4/26/23,2023,NYN,WAS,1,4,WAS,NYN,home,L,0.583333333,0,3,14,10,14-10
4/27/23,2023,NYN,WAS,9,8,NYN,WAS,home,W,0.56,0,4,14,11,14-11
4/28/23,2023,NYN,ATL,0,4,ATL,NYN,home,L,0.576923077,1,0,15,11,15-11
5/1/23,2023,NYN,ATL,8,9,ATL,NYN,home,L,0.555555556,0,1,15,12,15-12
5/1/23,2023,NYN,ATL,5,3,NYN,ATL,home,W,0.535714286,0,2,15,13,15-13
5/3/23,2023,NYN,DET,5,6,DET,NYN,away,L,0.551724138,1,0,16,13,16-13
5/3/23,2023,NYN,DET,1,8,DET,NYN,away,L,0.533333333,0,1,16,14,16-14
5/4/23,2023,NYN,DET,0,2,DET,NYN,away,L,0.516129032,0,2,16,15,16-15
5/5/23,2023,NYN,COL,1,0,NYN,COL,home,W,0.5,0,3,16,16,16-16
5/6/23,2023,NYN,COL,2,5,COL,NYN,home,L,0.515151515,1,0,17,16,17-16
5/7/23,2023,NYN,COL,6,13,COL,NYN,home,L,0.5,0,1,17,17,17-17
5/9/23,2023,NYN,CIN,6,7,CIN,NYN,away,L,0.485714286,0,2,17,18,17-18
5/10/23,2023,NYN,CIN,2,1,NYN,CIN,away,W,0.472222222,0,3,17,19,17-19
5/11/23,2023,NYN,CIN,0,5,CIN,NYN,away,L,0.486486486,1,0,18,19,18-19
5/12/23,2023,NYN,WAS,3,2,NYN,WAS,away,W,0.473684211,0,1,18,20,18-20
5/13/23,2023,NYN,WAS,2,3,WAS,NYN,away,L,0.487179487,1,0,19,20,19-20
5/14/23,2023,NYN,WAS,8,2,NYN,WAS,away,W,0.475,0,1,19,21,19-21
5/15/23,2023,NYN,WAS,3,10,WAS,NYN,away,L,0.487804878,1,0,20,21,20-21
5/16/23,2023,NYN,TBA,5,8,TBA,NYN,home,L,0.476190476,0,1,20,22,20-22
5/17/23,2023,NYN,TBA,8,7,NYN,TBA,home,W,0.465116279,0,2,20,23,20-23
5/18/23,2023,NYN,TBA,3,2,NYN,TBA,home,W,0.477272727,1,0,21,23,21-23
5/19/23,2023,NYN,CLE,10,9,NYN,CLE,home,W,0.488888889,2,0,22,23,22-23
5/21/23,2023,NYN,CLE,5,4,NYN,CLE,home,W,0.5,3,0,23,23,23-23
5/21/23,2023,NYN,CLE,2,1,NYN,CLE,home,W,0.510638298,4,0,24,23,24-23
5/23/23,2023,NYN,CHN,2,7,CHN,NYN,away,L,0.520833333,5,0,25,23,25-23
5/24/23,2023,NYN,CHN,2,4,CHN,NYN,away,L,0.510204082,0,1,25,24,25-24
5/25/23,2023,NYN,CHN,10,1,NYN,CHN,away,W,0.5,0,2,25,25,25-25
5/26/23,2023,NYN,COL,5,2,NYN,COL,away,W,0.509803922,1,0,26,25,26-25
5/27/23,2023,NYN,COL,7,10,COL,NYN,away,L,0.519230769,2,0,27,25,27-25
5/28/23,2023,NYN,COL,10,11,COL,NYN,away,L,0.509433962,0,1,27,26,27-26
5/30/23,2023,NYN,PHI,2,0,NYN,PHI,home,W,0.5,0,2,27,27,27-27
5/31/23,2023,NYN,PHI,4,1,NYN,PHI,home,W,0.509090909,1,0,28,27,28-27
6/1/23,2023,NYN,PHI,4,2,NYN,PHI,home,W,0.517857143,2,0,29,27,29-27
6/2/23,2023,NYN,TOR,0,3,TOR,NYN,home,L,0.526315789,3,0,30,27,30-27
6/3/23,2023,NYN,TOR,1,2,TOR,NYN,home,L,0.517241379,0,1,30,28,30-28
6/4/23,2023,NYN,TOR,4,6,TOR,NYN,home,L,0.508474576,0,2,30,29,30-29
6/6/23,2023,NYN,ATL,4,6,ATL,NYN,away,L,0.5,0,3,30,30,30-30
6/7/23,2023,NYN,ATL,5,7,ATL,NYN,away,L,0.491803279,0,4,30,31,30-31
6/8/23,2023,NYN,ATL,10,13,ATL,NYN,away,L,0.483870968,0,5,30,32,30-32
6/9/23,2023,NYN,PIT,7,14,PIT,NYN,away,L,0.476190476,0,6,30,33,30-33
6/10/23,2023,NYN,PIT,5,1,NYN,PIT,away,W,0.46875,0,7,30,34,30-34
6/11/23,2023,NYN,PIT,1,2,PIT,NYN,away,L,0.476923077,1,0,31,34,31-34
6/13/23,2023,NYN,NYA,6,7,NYA,NYN,home,L,0.46969697,0,1,31,35,31-35
6/14/23,2023,NYN,NYA,4,3,NYN,NYA,home,W,0.462686567,0,2,31,36,31-36
6/16/23,2023,NYN,SLN,6,1,NYN,SLN,home,W,0.470588235,1,0,32,36,32-36
6/17/23,2023,NYN,SLN,3,5,SLN,NYN,home,L,0.47826087,2,0,33,36,33-36
6/18/23,2023,NYN,SLN,7,8,SLN,NYN,home,L,0.471428571,0,1,33,37,33-37
6/19/23,2023,NYN,HOU,11,1,NYN,HOU,away,W,0.464788732,0,2,33,38,33-38
6/20/23,2023,NYN,HOU,2,4,HOU,NYN,away,L,0.472222222,1,0,34,38,34-38
6/21/23,2023,NYN,HOU,8,10,HOU,NYN,away,L,0.465753425,0,1,34,39,34-39
6/23/23,2023,NYN,PHI,1,5,PHI,NYN,away,L,0.459459459,0,2,34,40,34-40
6/24/23,2023,NYN,PHI,4,2,NYN,PHI,away,W,0.453333333,0,3,34,41,34-41
6/25/23,2023,NYN,PHI,6,7,PHI,NYN,away,L,0.460526316,1,0,35,41,35-41
6/26/23,2023,NYN,MIL,1,2,MIL,NYN,home,L,0.454545455,0,1,35,42,35-42
6/27/23,2023,NYN,MIL,7,2,NYN,MIL,home,W,0.448717949,0,2,35,43,35-43
6/28/23,2023,NYN,MIL,2,5,MIL,NYN,home,L,0.455696203,1,0,36,43,36-43
6/29/23,2023,NYN,MIL,2,3,MIL,NYN,home,L,0.45,0,1,36,44,36-44
6/30/23,2023,NYN,SFN,4,5,SFN,NYN,home,L,0.444444444,0,2,36,45,36-45
7/1/23,2023,NYN,SFN,4,1,NYN,SFN,home,W,0.43902439,0,3,36,46,36-46
7/2/23,2023,NYN,SFN,8,4,NYN,SFN,home,W,0.445783133,1,0,37,46,37-46
7/4/23,2023,NYN,ARI,8,5,NYN,ARI,away,W,0.452380952,2,0,38,46,38-46
7/5/23,2023,NYN,ARI,2,1,NYN,ARI,away,W,0.458823529,3,0,39,46,39-46
7/6/23,2023,NYN,ARI,9,0,NYN,ARI,away,W,0.465116279,4,0,40,46,40-46
7/7/23,2023,NYN,SDN,7,5,NYN,SDN,away,W,0.471264368,5,0,41,46,41-46
7/8/23,2023,NYN,SDN,1,3,SDN,NYN,away,L,0.477272727,6,0,42,46,42-46
7/9/23,2023,NYN,SDN,2,6,SDN,NYN,away,L,0.471910112,0,1,42,47,42-47
7/14/23,2023,NYN,LAN,0,6,LAN,NYN,home,L,0.466666667,0,2,42,48,42-48
7/15/23,2023,NYN,LAN,1,5,LAN,NYN,home,L,0.461538462,0,3,42,49,42-49
7/16/23,2023,NYN,LAN,2,1,NYN,LAN,home,W,0.456521739,0,4,42,50,42-50
7/18/23,2023,NYN,CHA,11,10,NYN,CHA,home,W,0.462365591,1,0,43,50,43-50
7/19/23,2023,NYN,CHA,5,1,NYN,CHA,home,W,0.468085106,2,0,44,50,44-50
7/20/23,2023,NYN,CHA,2,6,CHA,NYN,home,L,0.473684211,3,0,45,50,45-50
7/21/23,2023,NYN,BOS,5,4,NYN,BOS,away,W,0.46875,0,1,45,51,45-51
7/22/23,2023,NYN,BOS,6,8,BOS,NYN,away,L,0.474226804,1,0,46,51,46-51
7/23/23,2023,NYN,BOS,1,6,BOS,NYN,away,L,0.469387755,0,1,46,52,46-52
7/25/23,2023,NYN,NYA,9,3,NYN,NYA,away,W,0.464646465,0,2,46,53,46-53
7/26/23,2023,NYN,NYA,1,3,NYA,NYN,away,L,0.47,1,0,47,53,47-53
7/27/23,2023,NYN,WAS,2,1,NYN,WAS,home,W,0.465346535,0,1,47,54,47-54
7/28/23,2023,NYN,WAS,5,1,NYN,WAS,home,W,0.470588235,1,0,48,54,48-54
7/29/23,2023,NYN,WAS,6,11,WAS,NYN,home,L,0.475728155,2,0,49,54,49-54
7/30/23,2023,NYN,WAS,5,2,NYN,WAS,home,W,0.471153846,0,1,49,55,49-55
8/1/23,2023,NYN,KCA,6,7,KCA,NYN,away,L,0.476190476,1,0,50,55,50-55
8/2/23,2023,NYN,KCA,0,4,KCA,NYN,away,L,0.471698113,0,1,50,56,50-56
8/3/23,2023,NYN,KCA,2,9,KCA,NYN,away,L,0.46728972,0,2,50,57,50-57
8/4/23,2023,NYN,BAL,3,10,BAL,NYN,away,L,0.462962963,0,3,50,58,50-58
8/5/23,2023,NYN,BAL,3,7,BAL,NYN,away,L,0.458715596,0,4,50,59,50-59
8/6/23,2023,NYN,BAL,0,2,BAL,NYN,away,L,0.454545455,0,5,50,60,50-60
8/7/23,2023,NYN,CHN,11,2,NYN,CHN,home,W,0.45045045,0,6,50,61,50-61
8/8/23,2023,NYN,CHN,2,3,CHN,NYN,home,L,0.455357143,1,0,51,61,51-61
8/9/23,2023,NYN,CHN,4,3,NYN,CHN,home,W,0.451327434,0,1,51,62,51-62
8/11/23,2023,NYN,ATL,0,7,ATL,NYN,home,L,0.456140351,1,0,52,62,52-62
8/12/23,2023,NYN,ATL,3,21,ATL,NYN,home,L,0.452173913,0,1,52,63,52-63
8/12/23,2023,NYN,ATL,0,6,ATL,NYN,home,L,0.448275862,0,2,52,64,52-64
8/13/23,2023,NYN,ATL,7,6,NYN,ATL,home,W,0.444444444,0,3,52,65,52-65
8/14/23,2023,NYN,PIT,7,2,NYN,PIT,home,W,0.449152542,1,0,53,65,53-65
8/15/23,2023,NYN,PIT,4,7,PIT,NYN,home,L,0.453781513,2,0,54,65,54-65
8/16/23,2023,NYN,PIT,8,3,NYN,PIT,home,W,0.45,0,1,54,66,54-66
8/17/23,2023,NYN,SLN,4,2,NYN,SLN,away,W,0.454545455,1,0,55,66,55-66
8/18/23,2023,NYN,SLN,7,1,NYN,SLN,away,W,0.459016393,2,0,56,66,56-66
8/19/23,2023,NYN,SLN,13,2,NYN,SLN,away,W,0.463414634,3,0,57,66,57-66
8/20/23,2023,NYN,SLN,3,7,SLN,NYN,away,L,0.467741935,4,0,58,66,58-66
8/21/23,2023,NYN,ATL,10,4,NYN,ATL,away,W,0.464,0,1,58,67,58-67
8/22/23,2023,NYN,ATL,2,3,ATL,NYN,away,L,0.468253968,1,0,59,67,59-67
8/23/23,2023,NYN,ATL,0,7,ATL,NYN,away,L,0.464566929,0,1,59,68,59-68
8/25/23,2023,NYN,ANA,1,3,ANA,NYN,home,L,0.4609375,0,2,59,69,59-69
8/26/23,2023,NYN,ANA,3,5,ANA,NYN,home,L,0.457364341,0,3,59,70,59-70
8/27/23,2023,NYN,ANA,3,2,NYN,ANA,home,W,0.453846154,0,4,59,71,59-71
8/28/23,2023,NYN,TEX,3,4,TEX,NYN,home,L,0.458015267,1,0,60,71,60-71
8/29/23,2023,NYN,TEX,1,2,TEX,NYN,home,L,0.454545455,0,1,60,72,60-72
8/30/23,2023,NYN,TEX,6,5,NYN,TEX,home,W,0.45112782,0,2,60,73,60-73
9/1/23,2023,NYN,SEA,2,1,NYN,SEA,home,W,0.455223881,1,0,61,73,61-73
9/2/23,2023,NYN,SEA,7,8,SEA,NYN,home,L,0.459259259,2,0,62,73,62-73
9/3/23,2023,NYN,SEA,6,3,NYN,SEA,home,W,0.455882353,0,1,62,74,62-74
9/5/23,2023,NYN,WAS,11,5,NYN,WAS,away,W,0.459854015,1,0,63,74,63-74
9/6/23,2023,NYN,WAS,2,3,WAS,NYN,away,L,0.463768116,2,0,64,74,64-74
9/8/23,2023,NYN,MIN,2,5,MIN,NYN,away,L,0.460431655,0,1,64,75,64-75
9/9/23,2023,NYN,MIN,4,8,MIN,NYN,away,L,0.457142857,0,2,64,76,64-76
9/10/23,2023,NYN,MIN,2,0,NYN,MIN,away,W,0.453900709,0,3,64,77,64-77
9/11/23,2023,NYN,ARI,3,4,ARI,NYN,home,L,0.457746479,1,0,65,77,65-77
9/12/23,2023,NYN,ARI,7,4,NYN,ARI,home,W,0.454545455,0,1,65,78,65-78
9/13/23,2023,NYN,ARI,7,1,NYN,ARI,home,W,0.458333333,1,0,66,78,66-78
9/14/23,2023,NYN,ARI,11,1,NYN,ARI,home,W,0.462068966,2,0,67,78,67-78
9/15/23,2023,NYN,CIN,3,5,CIN,NYN,home,L,0.465753425,3,0,68,78,68-78
9/16/23,2023,NYN,CIN,2,3,CIN,NYN,home,L,0.462585034,0,1,68,79,68-79
9/17/23,2023,NYN,CIN,8,4,NYN,CIN,home,W,0.459459459,0,2,68,80,68-80
9/18/23,2023,NYN,MIA,2,1,NYN,MIA,away,W,0.463087248,1,0,69,80,69-80
9/19/23,2023,NYN,MIA,3,4,MIA,NYN,away,L,0.466666667,2,0,70,80,70-80
9/20/23,2023,NYN,MIA,8,3,NYN,MIA,away,W,0.463576159,0,1,70,81,70-81
9/21/23,2023,NYN,PHI,4,5,PHI,NYN,away,L,0.467105263,1,0,71,81,71-81
9/22/23,2023,NYN,PHI,4,5,PHI,NYN,away,L,0.464052288,0,1,71,82,71-82
9/23/23,2023,NYN,PHI,5,7,PHI,NYN,away,L,0.461038961,0,2,71,83,71-83
9/24/23,2023,NYN,PHI,2,5,PHI,NYN,away,L,0.458064516,0,3,71,84,71-84
9/27/23,2023,NYN,MIA,11,2,NYN,MIA,home,W,0.455128205,0,4,71,85,71-85
9/27/23,2023,NYN,MIA,2,4,MIA,NYN,home,L,0.458598726,1,0,72,85,72-85
9/28/23,2023,NYN,MIA,1,0,NYN,MIA,home,W,0.455696203,0,1,72,86,72-86
9/30/23,2023,NYN,PHI,4,3,NYN,PHI,home,W,0.459119497,1,0,73,86,73-86
9/30/23,2023,NYN,PHI,11,4,NYN,PHI,home,W,0.4625,2,0,74,86,74-86
