date_x,season,team_x,opponent,team_score,opp_score,wteam,lteam,home_away,result,team_win_pct,team_win_streak,team_loss_streak,team_wins,team_losses,team_record,game_key,oppo_game_key_x,matchup_key_x,team_bdb,opponent_bdb,game_id,date_y,team_y,venue,team_runs,closing_moneyline,closing_runline,team_opponent_x,oppo_game_key_y,matchup_key_y,team_code,opponent_code,was_favorite,covered_runline,matchup_key,team_opponent_y,opponent_score,won_as_underdog,roi_$100_bet,total_runs,closing_total,hit_over
8/7/24,2024,ARI,CLE,7,3,ARI,CLE,away,W,0.539823009,2,0,61,52,61-52,2024-08-07_ARI_CLE,2024-08-07_CLE_ARI,2024-08-07_ARI_CLE,ARI,CLE,45511-ARI@CLE-1,8/7/24,ARIZONA DIAMONDBACKS,road,7,-102,,CLEVELAND GUARDIANS,2024-08-07_CLEVELAND GUARDIANS_ARIZONA DIAMONDBACKS,2024-08-07_ARIZONA DIAMONDBACKS_CLEVELAND GUARDIANS,ARI,CLE,TRUE,,2024-08-07_ARI_CLE,CLE,3,FALSE,98.04,10,8,TRUE
8/7/24,2024,ARI,CLE,7,3,ARI,CLE,away,W,0.539823009,2,0,61,52,61-52,2024-08-07_ARI_CLE,2024-08-07_CLE_ARI,2024-08-07_ARI_CLE,ARI,CLE,45511-ARI@CLE-1,8/7/24,ARIZONA DIAMONDBACKS,road,7,-102,,CLEVELAND GUARDIANS,2024-08-07_CLEVELAND GUARDIANS_ARIZONA DIAMONDBACKS,2024-08-07_ARIZONA DIAMONDBACKS_CLEVELAND GUARDIANS,ARI,CLE,TRUE,,2024-08-07_ARI_CLE,CLE,3,FALSE,98.04,10,8.5,TRUE
8/7/24,2024,ARI,CLE,7,3,ARI,CLE,away,W,0.539823009,2,0,61,52,61-52,2024-08-07_ARI_CLE,2024-08-07_CLE_ARI,2024-08-07_ARI_CLE,ARI,CLE,45511-ARI@CLE-1,8/7/24,ARIZONA DIAMONDBACKS,road,7,-102,,CLEVELAND GUARDIANS,2024-08-07_CLEVELAND GUARDIANS_ARIZONA DIAMONDBACKS,2024-08-07_ARIZONA DIAMONDBACKS_CLEVELAND GUARDIANS,ARI,CLE,TRUE,,2024-08-07_ARI_CLE,CLE,3,FALSE,98.04,10,8,TRUE
8/7/24,2024,ARI,CLE,7,3,ARI,CLE,away,W,0.539823009,2,0,61,52,61-52,2024-08-07_ARI_CLE,2024-08-07_CLE_ARI,2024-08-07_ARI_CLE,ARI,CLE,45511-ARI@CLE-1,8/7/24,ARIZONA DIAMONDBACKS,road,7,-102,,CLEVELAND GUARDIANS,2024-08-07_CLEVELAND GUARDIANS_ARIZONA DIAMONDBACKS,2024-08-07_ARIZONA DIAMONDBACKS_CLEVELAND GUARDIANS,ARI,CLE,TRUE,,2024-08-07_ARI_CLE,CLE,3,FALSE,98.04,10,8.5,TRUE
8/7/24,2024,ARI,CLE,7,3,ARI,CLE,away,W,0.539823009,2,0,61,52,61-52,2024-08-07_ARI_CLE,2024-08-07_CLE_ARI,2024-08-07_ARI_CLE,ARI,CLE,45511-ARI@CLE-1,8/7/24,ARIZONA DIAMONDBACKS,road,7,-102,,CLEVELAND GUARDIANS,2024-08-07_CLEVELAND GUARDIANS_ARIZONA DIAMONDBACKS,2024-08-07_ARIZONA DIAMONDBACKS_CLEVELAND GUARDIANS,ARI,CLE,TRUE,,2024-08-07_ARI_CLE,CLE,3,FALSE,98.04,10,8,TRUE
8/7/24,2024,ARI,CLE,7,3,ARI,CLE,away,W,0.539823009,2,0,61,52,61-52,2024-08-07_ARI_CLE,2024-08-07_CLE_ARI,2024-08-07_ARI_CLE,ARI,CLE,45511-ARI@CLE-1,8/7/24,ARIZONA DIAMONDBACKS,road,7,-102,,CLEVELAND GUARDIANS,2024-08-07_CLEVELAND GUARDIANS_ARIZONA DIAMONDBACKS,2024-08-07_ARIZONA DIAMONDBACKS_CLEVELAND GUARDIANS,ARI,CLE,TRUE,,2024-08-07_ARI_CLE,CLE,3,FALSE,98.04,10,8.5,TRUE
8/7/24,2024,ARI,CLE,7,3,ARI,CLE,away,W,0.539823009,2,0,61,52,61-52,2024-08-07_ARI_CLE,2024-08-07_CLE_ARI,2024-08-07_ARI_CLE,ARI,CLE,45511-ARI@CLE-1,8/7/24,ARIZONA DIAMONDBACKS,road,7,-102,,CLEVELAND GUARDIANS,2024-08-07_CLEVELAND GUARDIANS_ARIZONA DIAMONDBACKS,2024-08-07_ARIZONA DIAMONDBACKS_CLEVELAND GUARDIANS,ARI,CLE,TRUE,,2024-08-07_ARI_CLE,CLE,3,FALSE,98.04,10,8,TRUE
8/7/24,2024,ARI,CLE,7,3,ARI,CLE,away,W,0.539823009,2,0,61,52,61-52,2024-08-07_ARI_CLE,2024-08-07_CLE_ARI,2024-08-07_ARI_CLE,ARI,CLE,45511-ARI@CLE-2,8/7/24,ARIZONA DIAMONDBACKS,road,5,-108,,CLEVELAND GUARDIANS,2024-08-07_CLEVELAND GUARDIANS_ARIZONA DIAMONDBACKS,2024-08-07_ARIZONA DIAMONDBACKS_CLEVELAND GUARDIANS,ARI,CLE,TRUE,,2024-08-07_ARI_CLE,CLE,3,FALSE,92.59,8,8.5,FALSE
8/7/24,2024,ARI,CLE,7,3,ARI,CLE,away,W,0.539823009,2,0,61,52,61-52,2024-08-07_ARI_CLE,2024-08-07_CLE_ARI,2024-08-07_ARI_CLE,ARI,CLE,45511-ARI@CLE-2,8/7/24,ARIZONA DIAMONDBACKS,road,5,-108,,CLEVELAND GUARDIANS,2024-08-07_CLEVELAND GUARDIANS_ARIZONA DIAMONDBACKS,2024-08-07_ARIZONA DIAMONDBACKS_CLEVELAND GUARDIANS,ARI,CLE,TRUE,,2024-08-07_ARI_CLE,CLE,3,FALSE,92.59,8,8,FALSE
8/7/24,2024,ARI,CLE,7,3,ARI,CLE,away,W,0.539823009,2,0,61,52,61-52,2024-08-07_ARI_CLE,2024-08-07_CLE_ARI,2024-08-07_ARI_CLE,ARI,CLE,45511-ARI@CLE-2,8/7/24,ARIZONA DIAMONDBACKS,road,5,-108,,CLEVELAND GUARDIANS,2024-08-07_CLEVELAND GUARDIANS_ARIZONA DIAMONDBACKS,2024-08-07_ARIZONA DIAMONDBACKS_CLEVELAND GUARDIANS,ARI,CLE,TRUE,,2024-08-07_ARI_CLE,CLE,3,FALSE,92.59,8,8.5,FALSE
8/7/24,2024,ARI,CLE,7,3,ARI,CLE,away,W,0.539823009,2,0,61,52,61-52,2024-08-07_ARI_CLE,2024-08-07_CLE_ARI,2024-08-07_ARI_CLE,ARI,CLE,45511-ARI@CLE-2,8/7/24,ARIZONA DIAMONDBACKS,road,5,-108,,CLEVELAND GUARDIANS,2024-08-07_CLEVELAND GUARDIANS_ARIZONA DIAMONDBACKS,2024-08-07_ARIZONA DIAMONDBACKS_CLEVELAND GUARDIANS,ARI,CLE,TRUE,,2024-08-07_ARI_CLE,CLE,3,FALSE,92.59,8,8,FALSE
8/7/24,2024,ARI,CLE,7,3,ARI,CLE,away,W,0.539823009,2,0,61,52,61-52,2024-08-07_ARI_CLE,2024-08-07_CLE_ARI,2024-08-07_ARI_CLE,ARI,CLE,45511-ARI@CLE-2,8/7/24,ARIZONA DIAMONDBACKS,road,5,-108,,CLEVELAND GUARDIANS,2024-08-07_CLEVELAND GUARDIANS_ARIZONA DIAMONDBACKS,2024-08-07_ARIZONA DIAMONDBACKS_CLEVELAND GUARDIANS,ARI,CLE,TRUE,,2024-08-07_ARI_CLE,CLE,3,FALSE,92.59,8,8.5,FALSE
8/7/24,2024,ARI,CLE,7,3,ARI,CLE,away,W,0.539823009,2,0,61,52,61-52,2024-08-07_ARI_CLE,2024-08-07_CLE_ARI,2024-08-07_ARI_CLE,ARI,CLE,45511-ARI@CLE-2,8/7/24,ARIZONA DIAMONDBACKS,road,5,-108,,CLEVELAND GUARDIANS,2024-08-07_CLEVELAND GUARDIANS_ARIZONA DIAMONDBACKS,2024-08-07_ARIZONA DIAMONDBACKS_CLEVELAND GUARDIANS,ARI,CLE,TRUE,,2024-08-07_ARI_CLE,CLE,3,FALSE,92.59,8,8,FALSE
8/7/24,2024,ARI,CLE,7,3,ARI,CLE,away,W,0.539823009,2,0,61,52,61-52,2024-08-07_ARI_CLE,2024-08-07_CLE_ARI,2024-08-07_ARI_CLE,ARI,CLE,45511-ARI@CLE-2,8/7/24,ARIZONA DIAMONDBACKS,road,5,-108,,CLEVELAND GUARDIANS,2024-08-07_CLEVELAND GUARDIANS_ARIZONA DIAMONDBACKS,2024-08-07_ARIZONA DIAMONDBACKS_CLEVELAND GUARDIANS,ARI,CLE,TRUE,,2024-08-07_ARI_CLE,CLE,3,FALSE,92.59,8,8.5,FALSE
8/7/24,2024,ARI,CLE,7,3,ARI,CLE,away,W,0.539823009,2,0,61,52,61-52,2024-08-07_ARI_CLE,2024-08-07_CLE_ARI,2024-08-07_ARI_CLE,ARI,CLE,45511-ARI@CLE-2,8/7/24,ARIZONA DIAMONDBACKS,road,5,-108,,CLEVELAND GUARDIANS,2024-08-07_CLEVELAND GUARDIANS_ARIZONA DIAMONDBACKS,2024-08-07_ARIZONA DIAMONDBACKS_CLEVELAND GUARDIANS,ARI,CLE,TRUE,,2024-08-07_ARI_CLE,CLE,3,FALSE,92.59,8,8,FALSE
8/7/24,2024,ARI,CLE,5,3,ARI,CLE,away,W,0.543859649,3,0,62,52,62-52,2024-08-07_ARI_CLE,2024-08-07_CLE_ARI,2024-08-07_ARI_CLE,ARI,CLE,45511-ARI@CLE-1,8/7/24,ARIZONA DIAMONDBACKS,road,7,-102,,CLEVELAND GUARDIANS,2024-08-07_CLEVELAND GUARDIANS_ARIZONA DIAMONDBACKS,2024-08-07_ARIZONA DIAMONDBACKS_CLEVELAND GUARDIANS,ARI,CLE,TRUE,,2024-08-07_ARI_CLE,CLE,3,FALSE,98.04,10,8.5,TRUE
8/7/24,2024,ARI,CLE,5,3,ARI,CLE,away,W,0.543859649,3,0,62,52,62-52,2024-08-07_ARI_CLE,2024-08-07_CLE_ARI,2024-08-07_ARI_CLE,ARI,CLE,45511-ARI@CLE-1,8/7/24,ARIZONA DIAMONDBACKS,road,7,-102,,CLEVELAND GUARDIANS,2024-08-07_CLEVELAND GUARDIANS_ARIZONA DIAMONDBACKS,2024-08-07_ARIZONA DIAMONDBACKS_CLEVELAND GUARDIANS,ARI,CLE,TRUE,,2024-08-07_ARI_CLE,CLE,3,FALSE,98.04,10,8,TRUE
8/7/24,2024,ARI,CLE,5,3,ARI,CLE,away,W,0.543859649,3,0,62,52,62-52,2024-08-07_ARI_CLE,2024-08-07_CLE_ARI,2024-08-07_ARI_CLE,ARI,CLE,45511-ARI@CLE-1,8/7/24,ARIZONA DIAMONDBACKS,road,7,-102,,CLEVELAND GUARDIANS,2024-08-07_CLEVELAND GUARDIANS_ARIZONA DIAMONDBACKS,2024-08-07_ARIZONA DIAMONDBACKS_CLEVELAND GUARDIANS,ARI,CLE,TRUE,,2024-08-07_ARI_CLE,CLE,3,FALSE,98.04,10,8.5,TRUE
8/7/24,2024,ARI,CLE,5,3,ARI,CLE,away,W,0.543859649,3,0,62,52,62-52,2024-08-07_ARI_CLE,2024-08-07_CLE_ARI,2024-08-07_ARI_CLE,ARI,CLE,45511-ARI@CLE-1,8/7/24,ARIZONA DIAMONDBACKS,road,7,-102,,CLEVELAND GUARDIANS,2024-08-07_CLEVELAND GUARDIANS_ARIZONA DIAMONDBACKS,2024-08-07_ARIZONA DIAMONDBACKS_CLEVELAND GUARDIANS,ARI,CLE,TRUE,,2024-08-07_ARI_CLE,CLE,3,FALSE,98.04,10,8,TRUE
8/7/24,2024,ARI,CLE,5,3,ARI,CLE,away,W,0.543859649,3,0,62,52,62-52,2024-08-07_ARI_CLE,2024-08-07_CLE_ARI,2024-08-07_ARI_CLE,ARI,CLE,45511-ARI@CLE-1,8/7/24,ARIZONA DIAMONDBACKS,road,7,-102,,CLEVELAND GUARDIANS,2024-08-07_CLEVELAND GUARDIANS_ARIZONA DIAMONDBACKS,2024-08-07_ARIZONA DIAMONDBACKS_CLEVELAND GUARDIANS,ARI,CLE,TRUE,,2024-08-07_ARI_CLE,CLE,3,FALSE,98.04,10,8.5,TRUE
8/7/24,2024,ARI,CLE,5,3,ARI,CLE,away,W,0.543859649,3,0,62,52,62-52,2024-08-07_ARI_CLE,2024-08-07_CLE_ARI,2024-08-07_ARI_CLE,ARI,CLE,45511-ARI@CLE-1,8/7/24,ARIZONA DIAMONDBACKS,road,7,-102,,CLEVELAND GUARDIANS,2024-08-07_CLEVELAND GUARDIANS_ARIZONA DIAMONDBACKS,2024-08-07_ARIZONA DIAMONDBACKS_CLEVELAND GUARDIANS,ARI,CLE,TRUE,,2024-08-07_ARI_CLE,CLE,3,FALSE,98.04,10,8,TRUE
8/7/24,2024,ARI,CLE,5,3,ARI,CLE,away,W,0.543859649,3,0,62,52,62-52,2024-08-07_ARI_CLE,2024-08-07_CLE_ARI,2024-08-07_ARI_CLE,ARI,CLE,45511-ARI@CLE-1,8/7/24,ARIZONA DIAMONDBACKS,road,7,-102,,CLEVELAND GUARDIANS,2024-08-07_CLEVELAND GUARDIANS_ARIZONA DIAMONDBACKS,2024-08-07_ARIZONA DIAMONDBACKS_CLEVELAND GUARDIANS,ARI,CLE,TRUE,,2024-08-07_ARI_CLE,CLE,3,FALSE,98.04,10,8.5,TRUE
8/7/24,2024,ARI,CLE,5,3,ARI,CLE,away,W,0.543859649,3,0,62,52,62-52,2024-08-07_ARI_CLE,2024-08-07_CLE_ARI,2024-08-07_ARI_CLE,ARI,CLE,45511-ARI@CLE-1,8/7/24,ARIZONA DIAMONDBACKS,road,7,-102,,CLEVELAND GUARDIANS,2024-08-07_CLEVELAND GUARDIANS_ARIZONA DIAMONDBACKS,2024-08-07_ARIZONA DIAMONDBACKS_CLEVELAND GUARDIANS,ARI,CLE,TRUE,,2024-08-07_ARI_CLE,CLE,3,FALSE,98.04,10,8,TRUE
8/7/24,2024,ARI,CLE,5,3,ARI,CLE,away,W,0.543859649,3,0,62,52,62-52,2024-08-07_ARI_CLE,2024-08-07_CLE_ARI,2024-08-07_ARI_CLE,ARI,CLE,45511-ARI@CLE-2,8/7/24,ARIZONA DIAMONDBACKS,road,5,-108,,CLEVELAND GUARDIANS,2024-08-07_CLEVELAND GUARDIANS_ARIZONA DIAMONDBACKS,2024-08-07_ARIZONA DIAMONDBACKS_CLEVELAND GUARDIANS,ARI,CLE,TRUE,,2024-08-07_ARI_CLE,CLE,3,FALSE,92.59,8,8.5,FALSE
8/7/24,2024,ARI,CLE,5,3,ARI,CLE,away,W,0.543859649,3,0,62,52,62-52,2024-08-07_ARI_CLE,2024-08-07_CLE_ARI,2024-08-07_ARI_CLE,ARI,CLE,45511-ARI@CLE-2,8/7/24,ARIZONA DIAMONDBACKS,road,5,-108,,CLEVELAND GUARDIANS,2024-08-07_CLEVELAND GUARDIANS_ARIZONA DIAMONDBACKS,2024-08-07_ARIZONA DIAMONDBACKS_CLEVELAND GUARDIANS,ARI,CLE,TRUE,,2024-08-07_ARI_CLE,CLE,3,FALSE,92.59,8,8,FALSE
8/7/24,2024,ARI,CLE,5,3,ARI,CLE,away,W,0.543859649,3,0,62,52,62-52,2024-08-07_ARI_CLE,2024-08-07_CLE_ARI,2024-08-07_ARI_CLE,ARI,CLE,45511-ARI@CLE-2,8/7/24,ARIZONA DIAMONDBACKS,road,5,-108,,CLEVELAND GUARDIANS,2024-08-07_CLEVELAND GUARDIANS_ARIZONA DIAMONDBACKS,2024-08-07_ARIZONA DIAMONDBACKS_CLEVELAND GUARDIANS,ARI,CLE,TRUE,,2024-08-07_ARI_CLE,CLE,3,FALSE,92.59,8,8.5,FALSE
8/7/24,2024,ARI,CLE,5,3,ARI,CLE,away,W,0.543859649,3,0,62,52,62-52,2024-08-07_ARI_CLE,2024-08-07_CLE_ARI,2024-08-07_ARI_CLE,ARI,CLE,45511-ARI@CLE-2,8/7/24,ARIZONA DIAMONDBACKS,road,5,-108,,CLEVELAND GUARDIANS,2024-08-07_CLEVELAND GUARDIANS_ARIZONA DIAMONDBACKS,2024-08-07_ARIZONA DIAMONDBACKS_CLEVELAND GUARDIANS,ARI,CLE,TRUE,,2024-08-07_ARI_CLE,CLE,3,FALSE,92.59,8,8,FALSE
8/7/24,2024,ARI,CLE,5,3,ARI,CLE,away,W,0.543859649,3,0,62,52,62-52,2024-08-07_ARI_CLE,2024-08-07_CLE_ARI,2024-08-07_ARI_CLE,ARI,CLE,45511-ARI@CLE-2,8/7/24,ARIZONA DIAMONDBACKS,road,5,-108,,CLEVELAND GUARDIANS,2024-08-07_CLEVELAND GUARDIANS_ARIZONA DIAMONDBACKS,2024-08-07_ARIZONA DIAMONDBACKS_CLEVELAND GUARDIANS,ARI,CLE,TRUE,,2024-08-07_ARI_CLE,CLE,3,FALSE,92.59,8,8.5,FALSE
8/7/24,2024,ARI,CLE,5,3,ARI,CLE,away,W,0.543859649,3,0,62,52,62-52,2024-08-07_ARI_CLE,2024-08-07_CLE_ARI,2024-08-07_ARI_CLE,ARI,CLE,45511-ARI@CLE-2,8/7/24,ARIZONA DIAMONDBACKS,road,5,-108,,CLEVELAND GUARDIANS,2024-08-07_CLEVELAND GUARDIANS_ARIZONA DIAMONDBACKS,2024-08-07_ARIZONA DIAMONDBACKS_CLEVELAND GUARDIANS,ARI,CLE,TRUE,,2024-08-07_ARI_CLE,CLE,3,FALSE,92.59,8,8,FALSE
8/7/24,2024,ARI,CLE,5,3,ARI,CLE,away,W,0.543859649,3,0,62,52,62-52,2024-08-07_ARI_CLE,2024-08-07_CLE_ARI,2024-08-07_ARI_CLE,ARI,CLE,45511-ARI@CLE-2,8/7/24,ARIZONA DIAMONDBACKS,road,5,-108,,CLEVELAND GUARDIANS,2024-08-07_CLEVELAND GUARDIANS_ARIZONA DIAMONDBACKS,2024-08-07_ARIZONA DIAMONDBACKS_CLEVELAND GUARDIANS,ARI,CLE,TRUE,,2024-08-07_ARI_CLE,CLE,3,FALSE,92.59,8,8.5,FALSE
8/7/24,2024,ARI,CLE,5,3,ARI,CLE,away,W,0.543859649,3,0,62,52,62-52,2024-08-07_ARI_CLE,2024-08-07_CLE_ARI,2024-08-07_ARI_CLE,ARI,CLE,45511-ARI@CLE-2,8/7/24,ARIZONA DIAMONDBACKS,road,5,-108,,CLEVELAND GUARDIANS,2024-08-07_CLEVELAND GUARDIANS_ARIZONA DIAMONDBACKS,2024-08-07_ARIZONA DIAMONDBACKS_CLEVELAND GUARDIANS,ARI,CLE,TRUE,,2024-08-07_ARI_CLE,CLE,3,FALSE,92.59,8,8,FALSE
8/8/24,2024,ARI,PHI,4,6,PHI,ARI,home,L,0.547826087,4,0,63,52,63-52,2024-08-08_ARI_PHI,2024-08-08_PHI_ARI,2024-08-08_ARI_PHI,ARI,PHI,45512-PHI@ARI-1,8/8/24,ARIZONA DIAMONDBACKS,home,4,-126,,PHILADELPHIA PHILLIES,2024-08-08_PHILADELPHIA PHILLIES_ARIZONA DIAMONDBACKS,2024-08-08_ARIZONA DIAMONDBACKS_PHILADELPHIA PHILLIES,ARI,PHI,TRUE,,2024-08-08_ARI_PHI,PHI,6,FALSE,-100,10,10.5,FALSE
8/9/24,2024,ARI,PHI,3,2,ARI,PHI,home,W,0.543103448,0,1,63,53,63-53,2024-08-09_ARI_PHI,2024-08-09_PHI_ARI,2024-08-09_ARI_PHI,ARI,PHI,45513-PHI@ARI-1,8/9/24,ARIZONA DIAMONDBACKS,home,3,114,,PHILADELPHIA PHILLIES,2024-08-09_PHILADELPHIA PHILLIES_ARIZONA DIAMONDBACKS,2024-08-09_ARIZONA DIAMONDBACKS_PHILADELPHIA PHILLIES,ARI,PHI,FALSE,,2024-08-09_ARI_PHI,PHI,2,TRUE,114,5,8.5,FALSE
8/10/24,2024,ARI,PHI,11,1,ARI,PHI,home,W,0.547008547,1,0,64,53,64-53,2024-08-10_ARI_PHI,2024-08-10_PHI_ARI,2024-08-10_ARI_PHI,ARI,PHI,45514-PHI@ARI-1,8/10/24,ARIZONA DIAMONDBACKS,home,11,-116,,PHILADELPHIA PHILLIES,2024-08-10_PHILADELPHIA PHILLIES_ARIZONA DIAMONDBACKS,2024-08-10_ARIZONA DIAMONDBACKS_PHILADELPHIA PHILLIES,ARI,PHI,TRUE,,2024-08-10_ARI_PHI,PHI,1,FALSE,86.21,12,8.5,TRUE
8/11/24,2024,ARI,PHI,12,5,ARI,PHI,home,W,0.550847458,2,0,65,53,65-53,2024-08-11_ARI_PHI,2024-08-11_PHI_ARI,2024-08-11_ARI_PHI,ARI,PHI,45515-PHI@ARI-1,8/11/24,ARIZONA DIAMONDBACKS,home,12,108,,PHILADELPHIA PHILLIES,2024-08-11_PHILADELPHIA PHILLIES_ARIZONA DIAMONDBACKS,2024-08-11_ARIZONA DIAMONDBACKS_PHILADELPHIA PHILLIES,ARI,PHI,FALSE,,2024-08-11_ARI_PHI,PHI,5,TRUE,108,17,8.5,TRUE
8/12/24,2024,ARI,COL,5,4,ARI,COL,home,W,0.554621849,3,0,66,53,66-53,2024-08-12_ARI_COL,2024-08-12_COL_ARI,2024-08-12_ARI_COL,ARI,COL,45516-COL@ARI-1,8/12/24,ARIZONA DIAMONDBACKS,home,5,-300,,COLORADO ROCKIES,2024-08-12_COLORADO ROCKIES_ARIZONA DIAMONDBACKS,2024-08-12_ARIZONA DIAMONDBACKS_COLORADO ROCKIES,ARI,COL,TRUE,,2024-08-12_ARI_COL,COL,4,FALSE,33.33,9,8.5,TRUE
8/13/24,2024,ARI,COL,4,3,ARI,COL,home,W,0.558333333,4,0,67,53,67-53,2024-08-13_ARI_COL,2024-08-13_COL_ARI,2024-08-13_ARI_COL,ARI,COL,45517-COL@ARI-1,8/13/24,ARIZONA DIAMONDBACKS,home,4,-200,,COLORADO ROCKIES,2024-08-13_COLORADO ROCKIES_ARIZONA DIAMONDBACKS,2024-08-13_ARIZONA DIAMONDBACKS_COLORADO ROCKIES,ARI,COL,TRUE,,2024-08-13_ARI_COL,COL,3,FALSE,50,7,8.5,FALSE
8/14/24,2024,ARI,COL,11,4,ARI,COL,home,W,0.561983471,5,0,68,53,68-53,2024-08-14_ARI_COL,2024-08-14_COL_ARI,2024-08-14_ARI_COL,ARI,COL,45518-COL@ARI-1,8/14/24,ARIZONA DIAMONDBACKS,home,11,-210,,COLORADO ROCKIES,2024-08-14_COLORADO ROCKIES_ARIZONA DIAMONDBACKS,2024-08-14_ARIZONA DIAMONDBACKS_COLORADO ROCKIES,ARI,COL,TRUE,,2024-08-14_ARI_COL,COL,4,FALSE,47.62,15,9,TRUE
8/19/24,2024,ARI,MIA,9,6,ARI,MIA,away,W,0.552,0,3,69,56,69-56,2024-08-19_ARI_MIA,2024-08-19_MIA_ARI,2024-08-19_ARI_MIA,ARI,MIA,45523-ARI@MIA-1,8/19/24,ARIZONA DIAMONDBACKS,road,9,-215,,MIAMI MARLINS,2024-08-19_MIAMI MARLINS_ARIZONA DIAMONDBACKS,2024-08-19_ARIZONA DIAMONDBACKS_MIAMI MARLINS,ARI,MIA,TRUE,,2024-08-19_ARI_MIA,MIA,6,FALSE,46.51,15,8.5,TRUE
8/20/24,2024,ARI,MIA,3,1,ARI,MIA,away,W,0.555555556,1,0,70,56,70-56,2024-08-20_ARI_MIA,2024-08-20_MIA_ARI,2024-08-20_ARI_MIA,ARI,MIA,45524-ARI@MIA-1,8/20/24,ARIZONA DIAMONDBACKS,road,3,-130,,MIAMI MARLINS,2024-08-20_MIAMI MARLINS_ARIZONA DIAMONDBACKS,2024-08-20_ARIZONA DIAMONDBACKS_MIAMI MARLINS,ARI,MIA,TRUE,,2024-08-20_ARI_MIA,MIA,1,FALSE,76.92,4,7.5,FALSE
8/21/24,2024,ARI,MIA,10,8,ARI,MIA,away,W,0.559055118,2,0,71,56,71-56,2024-08-21_ARI_MIA,2024-08-21_MIA_ARI,2024-08-21_ARI_MIA,ARI,MIA,45525-ARI@MIA-1,8/21/24,ARIZONA DIAMONDBACKS,road,10,-164,,MIAMI MARLINS,2024-08-21_MIAMI MARLINS_ARIZONA DIAMONDBACKS,2024-08-21_ARIZONA DIAMONDBACKS_MIAMI MARLINS,ARI,MIA,TRUE,,2024-08-21_ARI_MIA,MIA,8,FALSE,60.98,18,8.5,TRUE
8/23/24,2024,ARI,BOS,12,2,ARI,BOS,away,W,0.5625,3,0,72,56,72-56,2024-08-23_ARI_BOS,2024-08-23_BOS_ARI,2024-08-23_ARI_BOS,ARI,BOS,45527-ARI@BOS-1,8/23/24,ARIZONA DIAMONDBACKS,road,12,108,,BOSTON RED SOX,2024-08-23_BOSTON RED SOX_ARIZONA DIAMONDBACKS,2024-08-23_ARIZONA DIAMONDBACKS_BOSTON RED SOX,ARI,BOS,FALSE,,2024-08-23_ARI_BOS,BOS,2,TRUE,108,14,9.5,TRUE
8/24/24,2024,ARI,BOS,4,1,ARI,BOS,away,W,0.565891473,4,0,73,56,73-56,2024-08-24_ARI_BOS,2024-08-24_BOS_ARI,2024-08-24_ARI_BOS,ARI,BOS,45528-ARI@BOS-1,8/24/24,ARIZONA DIAMONDBACKS,road,4,108,,BOSTON RED SOX,2024-08-24_BOSTON RED SOX_ARIZONA DIAMONDBACKS,2024-08-24_ARIZONA DIAMONDBACKS_BOSTON RED SOX,ARI,BOS,FALSE,,2024-08-24_ARI_BOS,BOS,1,TRUE,108,5,9.5,FALSE
8/25/24,2024,ARI,BOS,7,5,ARI,BOS,away,W,0.569230769,5,0,74,56,74-56,2024-08-25_ARI_BOS,2024-08-25_BOS_ARI,2024-08-25_ARI_BOS,ARI,BOS,45529-ARI@BOS-1,8/25/24,ARIZONA DIAMONDBACKS,road,7,110,,BOSTON RED SOX,2024-08-25_BOSTON RED SOX_ARIZONA DIAMONDBACKS,2024-08-25_ARIZONA DIAMONDBACKS_BOSTON RED SOX,ARI,BOS,FALSE,,2024-08-25_ARI_BOS,BOS,5,TRUE,110,12,9,TRUE
9/6/24,2024,ARI,HOU,0,8,HOU,ARI,away,L,0.560283688,0,1,79,62,79-62,2024-09-06_ARI_HOU,2024-09-06_HOU_ARI,2024-09-06_ARI_HOU,ARI,HOU,45541-ARI@HOU-1,9/6/24,ARIZONA DIAMONDBACKS,road,0,140,,HOUSTON ASTROS,2024-09-06_HOUSTON ASTROS_ARIZONA DIAMONDBACKS,2024-09-06_ARIZONA DIAMONDBACKS_HOUSTON ASTROS,ARI,HOU,FALSE,,2024-09-06_ARI_HOU,HOU,8,FALSE,-100,8,7.5,TRUE
9/7/24,2024,ARI,HOU,5,11,HOU,ARI,away,L,0.556338028,0,2,79,63,79-63,2024-09-07_ARI_HOU,2024-09-07_HOU_ARI,2024-09-07_ARI_HOU,ARI,HOU,45542-ARI@HOU-1,9/7/24,ARIZONA DIAMONDBACKS,road,5,130,,HOUSTON ASTROS,2024-09-07_HOUSTON ASTROS_ARIZONA DIAMONDBACKS,2024-09-07_ARIZONA DIAMONDBACKS_HOUSTON ASTROS,ARI,HOU,FALSE,,2024-09-07_ARI_HOU,HOU,11,FALSE,-100,16,8,TRUE
9/8/24,2024,ARI,HOU,12,6,ARI,HOU,away,W,0.552447552,0,3,79,64,79-64,2024-09-08_ARI_HOU,2024-09-08_HOU_ARI,2024-09-08_ARI_HOU,ARI,HOU,45543-ARI@HOU-1,9/8/24,ARIZONA DIAMONDBACKS,road,12,120,,HOUSTON ASTROS,2024-09-08_HOUSTON ASTROS_ARIZONA DIAMONDBACKS,2024-09-08_ARIZONA DIAMONDBACKS_HOUSTON ASTROS,ARI,HOU,FALSE,,2024-09-08_ARI_HOU,HOU,6,TRUE,120,18,8.5,TRUE
